datetime,open,high,low,close,volume,symbol
2025-04-02 00:00:00,1535.2,1555.65,1535.2,1550.15,6193478,INFY
2025-04-03 00:00:00,1534.65,1534.65,1485.05,1496.5,10459504,INFY
2025-04-04 00:00:00,1460.5,1472.0,1448.0,1451.65,9590254,INFY
2025-04-07 00:00:00,1352.0,1405.9,1307.0,1396.75,21715252,INFY
2025-04-08 00:00:00,1431.0,1456.5,1415.0,1428.8,12805001,INFY
2025-04-09 00:00:00,1405.05,1409.45,1381.9,1403.7,8546854,INFY
2025-04-11 00:00:00,1411.25,1438.8,1397.05,1409.45,12567440,INFY
2025-04-15 00:00:00,1445.6,1447.7,1409.0,1426.0,10178530,INFY
2025-04-16 00:00:00,1425.0,1427.5,1396.8,1413.1,12022740,INFY
2025-04-17 00:00:00,1398.0,1429.8,1378.3,1419.5,14264227,INFY
2025-04-21 00:00:00,1410.0,1471.8,1410.0,1451.0,15648970,INFY
2025-04-22 00:00:00,1440.0,1440.0,1419.3,1422.8,9399738,INFY
2025-04-23 00:00:00,1446.0,1487.8,1439.6,1474.9,11136642,INFY
2025-04-24 00:00:00,1469.9,1482.9,1461.5,1471.4,7114292,INFY
2025-04-25 00:00:00,1475.5,1501.7,1463.5,1480.2,8329979,INFY
2025-04-28 00:00:00,1480.2,1489.6,1465.3,1482.1,5886253,INFY
2025-04-29 00:00:00,1482.0,1509.8,1474.1,1497.5,8056743,INFY
2025-04-30 00:00:00,1496.8,1508.8,1482.6,1500.1,7704183,INFY
2025-05-02 00:00:00,1499.7,1523.2,1496.2,1506.8,8733014,INFY
2025-05-05 00:00:00,1515.0,1523.0,1502.8,1508.6,4282493,INFY
2025-05-06 00:00:00,1506.0,1515.6,1499.1,1511.5,4270530,INFY
2025-05-07 00:00:00,1500.0,1518.8,1496.6,1508.3,5691799,INFY
2025-05-08 00:00:00,1508.0,1516.5,1501.2,1511.4,8424409,INFY
2025-05-09 00:00:00,1500.7,1511.4,1494.1,1507.6,4478653,INFY
2025-05-12 00:00:00,1537.0,1632.0,1532.0,1626.9,11372857,INFY
2025-05-13 00:00:00,1609.0,1612.2,1564.6,1568.6,12846210,INFY
2025-05-14 00:00:00,1574.0,1595.0,1569.5,1592.4,4870057,INFY
2025-05-15 00:00:00,1589.8,1618.6,1571.0,1613.0,11151167,INFY
2025-05-16 00:00:00,1612.6,1612.6,1581.5,1589.9,4576751,INFY
2025-05-19 00:00:00,1576.5,1585.0,1555.7,1559.8,8855798,INFY
2025-05-20 00:00:00,1570.0,1583.5,1558.0,1560.6,7143998,INFY
2025-05-21 00:00:00,1567.9,1571.0,1552.1,1568.5,4157309,INFY
2025-05-22 00:00:00,1555.5,1560.8,1540.0,1547.5,6158990,INFY
2025-05-23 00:00:00,1550.0,1587.2,1550.0,1564.8,5038421,INFY
2025-05-26 00:00:00,1566.6,1583.8,1562.7,1580.5,3170102,INFY
2025-05-27 00:00:00,1579.9,1582.9,1556.4,1570.1,7775714,INFY
2025-05-28 00:00:00,1581.0,1587.7,1570.0,1571.8,3623370,INFY
2025-05-29 00:00:00,1589.0,1608.9,1576.6,1585.6,8609500,INFY
2025-05-30 00:00:00,1571.0,1572.0,1555.1,1562.7,13148092,INFY
